Name;Address 1 - Formatted;Address 1 - Street;Address 1 - City;Address 1 - PO Box;Address 1 - Region;Address 1 - Postal Code;Address 1 - Country;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  JEAN FRANCOIS SCHMIT ;48; rue Eugène Oudiné - 75013 Paris;48; rue Eugène Oudiné;Paris;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
 Jean François SCHMIT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
 Raimundo LOPEZ ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Dhotel Loup Architectes ;145 bd du cami salie - 64000  pau;145 bd du cami salie;pau;;;64000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. eric dhotel ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  C2A ARCHITECTES & INGENIERIE  ; 53 Rue de la Victoire - 75009 Paris; 53 Rue de la Victoire;Paris;;;75009;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Acta  ;5 av du 143eme rit - 64000  pau;5 av du 143eme rit;pau;;;64000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
 Jean Marc CATONNE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Laure  LEBLEU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Athome ;4 rue jacques terrier - 64000  pau;4 rue jacques terrier;pau;;;64000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Veronique  MIALOU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Bureau d'étude  CEGELEC PARIS VENTILATION ;58 Rue de Neuilly; Parc des Guillaumes - 93130 Noisy le sec ;58 Rue de Neuilly; Parc des Guillaumes;Noisy le sec ;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
 Thibault MARTINEZ ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  z AADI ARCHITECTES  ;Lotissement du luy; 1 rue des brannes - 64121  serres castet;Lotissement du luy; 1 rue des brannes;serres castet;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  TGTFP ;3 Rue boyer - 75020 Paris;3 Rue boyer;Paris;;;75020;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Atelier Lavigne  ;8 rue duplaa - 64000  pau;8 rue duplaa;pau;;;64000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Vincent  DUCARRE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Christian MAY ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  VARIANCE Ingénierie ;73 ter; Rue Francis de Pressensé  - 69100  Villeurbanne;73 ter; Rue Francis de Pressensé ;Villeurbanne;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  CIMAISE ARCHITECTES ;10 A rue de la Productique - 42950  SAINT ETIENNE ;10 A rue de la Productique;SAINT ETIENNE ;;;42950;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Gilles  CHAMPAVERT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  METALCONCEPT49 ;3 rue de la combriou - 49120   CEMILLE EN ANJOU;3 rue de la combriou; CEMILLE EN ANJOU;;;49120;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Arnaud PLESI  ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M.  Emmanuel GIRERD ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Ateliers JF Matinie ;7; rue du Pont Vieux  - 31300 Toulouse;7; rue du Pont Vieux ;Toulouse;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean  MARTINIE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Atelier d'architecture  Jean-Pascal Clément ;725 Avenue de Valescure - 83700  Saint-Raphaël;725 Avenue de Valescure;Saint-Raphaël;;;83700;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean-Pascale CLEMENT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  PPA architectures ;9 bis rue Ernest Jeanbernat  - 31000  Toulouse;9 bis rue Ernest Jeanbernat ;Toulouse;;;31000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Guillaume PUJOL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean  PUIG ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Charles SEGUIER ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Olivier  COMPANYO ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier Tierry Roche ;91bis; avenue de la République - 69160  Tassin-La Demi-Lune;91bis; avenue de la République;Tassin-La Demi-Lune;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Thierry Roche ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. David GODARD ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Sébastien LEPOIRE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Giusti Versini Architectes ;Avenue Eugène Macchini – Diamant I  - 20000  Ajaccio;Avenue Eugène Macchini – Diamant I ;Ajaccio;;;20000;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. ERIC  GIUSTI ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. ANTOINE  VERSINI ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Studio d'Architecture Florent Mako ;5 Rue Chantemerle;  - 74100  Ville-la-Grand;5 Rue Chantemerle; ;Ville-la-Grand;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Florent Mako ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme EDWIGE  SCHOUTTETEN ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  AFAA Architecture ;208 Rue Garibaldi - 69003  Lyon;208 Rue Garibaldi;Lyon;;;69003;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe Audart ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  ESPAGNO & MILANI  Architectes  ;18 rue de Tivoli  - 31000  TOULOUSE;18 rue de Tivoli ;TOULOUSE;;;31000;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Vincent ESPAGNO ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Richard MILANI ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Vigneu et Zilio  ;76 all de barcelone - 31000  toulouse;76 all de barcelone;toulouse;;;31000;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe  VIGNEU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Serge  ZILIO ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Yves ORLANDI ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre-Yves Cusin  ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Grégory  Dessapt ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Dumetier Design ;137 Rue Bugeaud - 69006  Lyon;137 Rue Bugeaud;Lyon;;;69006;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M.  Bruno  DUMETIER ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Savinien  DE PIZZOL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  HTVS Architecture ;28 Avenue René Cassin - 69009  Lyon;28 Avenue René Cassin;Lyon;;;69009;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jacques  Hennion ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Vincent  Tallet ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Franck  Vella ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  AAMCO ;20 Rue Octavie - 69100  Villeurbanne;20 Rue Octavie;Villeurbanne;;;69100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. David  BEAL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Philippe  DIAZ ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Arcane Architectes ;10; rue Germain  - 38000  Grenoble;10; rue Germain ;Grenoble;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean  GUIBOURDENCHE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Sylvie  LEBRETON ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Eric  MALLIE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean-Louis Chareyron ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Laura Lopez-Moriena ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  ARCHI & PARTNERS INTERNATIONAL ;49 allée des Ormes  Parc d'Activités de Sophia Antipolis - 06250  MOUGINS;49 allée des Ormes  Parc d'Activités de Sophia Antipolis;MOUGINS;;;6250;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Dan  COSTA-FORU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Frédéric  LEITE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  A3Architectes ;Place Granier - 84120  PERTUIS;Place Granier;PERTUIS;;;84120;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Pascaline Khuu ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Felipe  LOYOLA ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mrs Christophe MESLET ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier Empreinte ;297 Avenue du Mistral   ZI ATHELIA IV  - 13600 LA CIOTAT;297 Avenue du Mistral   ZI ATHELIA IV ;LA CIOTAT;;;13600;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre-Gilles Deloffre ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jérôme  Lécubin ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Olivier  Perrot ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  ARCHIGRIFF ;4 Rue des Frênes - 31400  Toulouse;4 Rue des Frênes;Toulouse;;;31400;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Patrick  LEFEBVRE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  TOURRE SANCHIS Architectes ;Château Levat  70; Allée Alma Mahler - 34000  Montpellier;Château Levat  70; Allée Alma Mahler;Montpellier;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Serge  SANCHIS ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre  TOURRE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Tourret Jonery Architectes ;3 rue des Antonins - 69005 Lyon;3 rue des Antonins;Lyon;;;69005;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bruno  JONERY ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jeremie  TOURRET ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  POISSONNIER FERRAN & ASSOCIES ;9 rue Mazenod - 13002  Marseille;9 rue Mazenod;Marseille;;;13002;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Alain FERRAN ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Patrick  POISSONNIER ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  JULIEN RIVAT ET ENGIBAT ;53 Cours Fauriel - 42100  Saint-Étienne;53 Cours Fauriel;Saint-Étienne;;;42100;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bernard Arcos  ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  BLUTEAU ET NASSIF ;4 Avenue Braye de Cau - 13400  Aubagne;4 Avenue Braye de Cau;Aubagne;;;13400;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean-Marc  BLUTEAU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Walid  NASSIF ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier d'Architecture Diana (AAD) ;10 / 12 Port St Sauveur  - 310000  Toulouse;10 / 12 Port St Sauveur ;Toulouse;;;310000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Francis  DIANA ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Marielle Thueux ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  GARBIT ET BLONDEAU ;10 Rue Mgr Lavarenne  - 69005  Lyon;10 Rue Mgr Lavarenne ;Lyon;;;69005;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bernard  GARBIT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  SIVOM SAGE ;45 Chemin des Carreaux   - 31120 Roques sur Garonne;45 Chemin des Carreaux  ;Roques sur Garonne;;;31120;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Anne Dupuy ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  TECHNI ARCHITECTURE ;265 Avenue de Mazargues - 13008  Marseille;265 Avenue de Mazargues;Marseille;;;13008;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pascal  COSTAMAGNA ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  PARIS & ASSOCIÉS;;Siège;12 rue Albert Thomas - 38200  Vienne;12 rue Albert Thomas;Vienne;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Roland  Delord ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Architecture & Territoire ;25 Rue Pierre Sémard - 38000  GRENOBLE;25 Rue Pierre Sémard;GRENOBLE;;;38000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jacques  TRESSERAS ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bertrand Mollaret ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier Xavier Bohl ;16 Rue de l'Octogone - 83310 Grimaud;16 Rue de l'Octogone;Grimaud;;;83310;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Xavier  BOHL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Bouchet Architecture ;72; avenue Marx Dormoy - 63000 CLERMONT-FERRAND;72; avenue Marx Dormoy;CLERMONT-FERRAND;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Boris BOUCHET ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Tekhnê Architecture  ;43 rue des Hérideaux  - 69008  Lyon;43 rue des Hérideaux ;Lyon;;;69008;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Christian  CHARIGNON ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  AGREGA Architectes ;13 Rue du Général de Miribel - 69007  Lyon;13 Rue du Général de Miribel;Lyon;;;69007;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Gabriel GREISS ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M.  Laurent  GAILLARD ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Danilo  IMPECIATI ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Clément Vergély architectes ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Joud Vergély Beaudoin architectes;;;;;;;;;;;;;;;;;;;
Rue du Maupas;;;;;;;;;;;;;;;;;;;
T. +41 (0)21 311 97 78;;;;;;;;;;;;;;;;;;;
atelier@jvba.com;;;;;;;;;;;;;;;;;;;
www.jvba.ch;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Clement  VERGELY ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Z Architecture ;Bâtiment l’Embarcadère  13 bis; quai Rambaud - 69002  Lyon Confluence;Bâtiment l’Embarcadère  13 bis; quai Rambaud; Lyon Confluence;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. William VASSAL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier A3 ;1 rue Robert Fourneron - 07400  le teil;1 rue Robert Fourneron;le teil;;;7400;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre Hurtier ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Albert  Ollier ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  GLS2i ;Immeuble Atria  8 Esplanade Compans Caffarelli - 31000 TOULOUSE;Immeuble Atria  8 Esplanade Compans Caffarelli;TOULOUSE;;;31000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Comptoir de l'Image ;176 rue Diderot     - 93500 Pantin;176 rue Diderot    ;Pantin;;;93500;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Christophe Caussignac ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  Patey architectes ;69 Rue Pasteur  - 73000  Chambéry;69 Rue Pasteur ;Chambéry;;;73000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Gilles  Bédini ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Christian  Patey ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Grégoire Le blanc ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  MY Architectes SOUVIRON LACOMBE PESSANT ;5 Rue de la charité - 31000  Toulouse;5 Rue de la charité;Toulouse;;;31000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Yvan  LACOMBE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Fabien  PESSANT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Didier BLANC ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  DWA Architectes ;10 Boulevard Yves Farge  - 69007  Lyon;10 Boulevard Yves Farge ;Lyon;;;69007;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean-Michel  WOULKOFF ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  TOMASINI Design Architecture ;7 Rue Voltaire - 38000  Grenoble;7 Rue Voltaire;Grenoble;;;38000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bruno  TOMASINI ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Aktis architecture ;10 rue Georges Jacquet - 38000  Grenoble;10 rue Georges Jacquet;Grenoble;;;38000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Laurent  GAILLARD ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean-François  MICHEL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Astrid  ENDERS ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier Arcadia ;L'enclos 139A; Chemin Magatis - 13300  Salon de Provence;L'enclos 139A; Chemin Magatis;Salon de Provence;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Michel  TEISSIER ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Bruhat & Bouchaudy ;112 BOULEVARD DES ETATS-UNIS - 03200  Vichy;112 BOULEVARD DES ETATS-UNIS;Vichy;;;3200;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Antoine  BRUHAT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. François  BOUCHAUDY ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Chabal Architectes ;8; rue Testoud - 38000 Grenoble;8; rue Testoud;Grenoble;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Enri  CHABAL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Duchier Pietra Architectes ;821 rue Joliot Curie  ZI Toulon Est BP 19 - 83087  Toulon;821 rue Joliot Curie  ZI Toulon Est BP 19;Toulon;;;83087;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean-Louis  DUCHIER ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Nicolas  PIETRA ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Atelier Arché ;77 RUE DUQUESNE  - 69006  LYON;77 RUE DUQUESNE ;LYON;;;69006;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Chiara  BORTOLETTO ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Dominique  BOURREAU ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Michel  MAURICE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Frederic  RAGOT ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  XXL Atelier ;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
XXL Atelier : architecture;;;;;;;;;;;;;;;;;;;
TAO : architecture;;;;;;;;;;;;;;;;;;;
Civita : urbanisme;;;;;;;;;;;;;;;;;;;
XXL Log : logistique;;;;;;;;;;;;;;;;;;;
C2 Economie : économie de la construction;;;;;;;;;;;;;;;;;;;
C2 : OPC;;;;;;;;;;;;;;;;;;;
Greentech mandarine : HQE;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Fabien JALLON ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Amplitude ;10 Ter Boulevard Gambetta  1er étage gauche - 38000  Grenoble ;10 Ter Boulevard Gambetta  1er étage gauche;Grenoble ;;;38000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Jean-Francois  MICHEL ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  E.T.A.R.I ;33 Rue du Laquay - 69200  Vénissieux;33 Rue du Laquay;Vénissieux;;;69200;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Nathalie TANZILLI ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Agence d’architecture  Architecture Malacan et Martres (AMM) ;Immeuble Buzzichelli 63 boulevard Carnot  - 31000  Toulouse;Immeuble Buzzichelli 63 boulevard Carnot ;Toulouse;;;31000;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Benoit  MARTRES ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Pierre  MALACAN ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Mélissa CHEGALLON ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  CABINET TRAMOY ;277 Chemin des vieilles vignes - 84240 La Tour d'Aigues;277 Chemin des vieilles vignes;La Tour d'Aigues;;;84240;France;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Yohan Meynard ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  OTE INGENIERIE ;1 rue de la Lisière - 67403 ILLKIRCH;1 rue de la Lisière;ILLKIRCH;;;67403;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Stephane DEROCHE ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  MH INGENIERIE ;10 Place Kleber  - 67000 Strasbourg;10 Place Kleber ;Strasbourg;;;67000;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Marc HUBER ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  CABINET FONTAN ;3; rue St Aloïse - 67028 Strasbourg;3; rue St Aloïse;Strasbourg;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Rémi FONTAN ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
  BET GILBER JOST ; 12 Place de Bordeaux - 67000 Strasbourg; 12 Place de Bordeaux;Strasbourg;;;67000;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
M. Bruno Masson ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
Mme Marjorie  Dupuy  ; -  ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
